source,target
3571,263629
3571,38776
3571,81405
3571,409193
3571,246804
3571,326692
3571,144147
3571,2215
3571,189302
3571,10756
3571,60810
3571,218155
3571,67923
3571,152335
3571,294854
3571,98559
3571,163419
3571,31178
3571,93240
3571,27988
3571,56932
3571,157067
3571,218765
3571,104415
3571,168762
3571,37187
3571,36531
3571,20184
3571,28338
3571,325156
3571,320490
3571,25503
3571,79637
3571,252439
3571,326227
3571,245565
3571,91660
3571,51960
3571,112661
3571,5451
3571,444693
3571,452012
3571,333768
3571,320831
3571,401157
3571,389309
3571,33525
3571,105526
3571,99720
3571,10824
3571,440330
3571,148707
3571,67269
3571,382130
3571,12893
3571,158946
3571,264878
3571,229600
3571,195619
3571,118094
3571,195514
3571,330895
3571,173327
3571,24861
3571,346670
3571,226378
3571,35905
3571,156890
3571,11464
3571,178831
3571,78357
3571,86582
3571,97169
3571,92518
3571,7734
3571,164003
3571,315371
3571,73459
3571,100754
3571,7664
3571,115471
3571,157996
3571,80165
3571,89751
3571,275179
3571,7833
3571,17914
3571,94344
3571,166004
3571,139106
3571,179960
3571,153826
3571,169408
3571,273276
3571,13682
3571,28215
3571,150691
3571,70180
3571,404427
3571,212601
3571,113237
3571,129890
3571,174611
3571,20840
3571,4518
3571,92815
3571,320728
3571,55806
3571,108858
3571,147954
3571,447050
3571,365108
3571,4398
3571,50963
3571,205755
3571,70779
3571,270069
3571,345614
3571,361198
3571,246120
3571,74075
3571,423223
3571,9708
3571,300276
3571,215181
3571,114437
3571,93409
3571,200851
3571,233222
3571,341830
3571,125559
3571,440617
3571,20251
3571,9413
3571,6609
3571,266077
3571,32021
3571,9497
3571,8573
3571,20364
3571,17608
3571,33241
3571,227124
3571,144897
3571,17059
3571,17480
3571,148271
3571,160927
3571,201119
3571,13329
3571,79289
3571,327975
3571,50729
3571,28477
3571,93697
3571,100465
3571,43397
3571,133613
3571,10886
3571,107238
3571,305624
3571,45201
3571,264110
3571,231812
3571,207356
3571,45724
3571,36969
3571,201192
3571,133385
3571,191342
3571,1054
3571,319154
3571,20848
3571,250806
3571,55445
3571,23477
3571,28630
3571,55135
3571,6907
3571,223954
3571,448428
3571,189106
3571,37476
3571,119850
3571,15087
3571,153207
3571,28296
3571,171355
3571,128027
3571,62274
3571,12787
3571,105654
3571,393239
3571,90560
3571,28920
3571,84112
3571,220421
3571,265343
3571,52680
3571,139821
3571,9825
3571,142870
3571,148304
3571,449029
3571,136118
3571,18836
3571,49766
3571,365427
3571,187410
3571,139910
3571,220871
3571,139817
3571,154046
3571,328533
3571,147381
3571,282337
3571,3097
3571,32541
3571,110118
3571,76587
3571,23203
3571,362979
3571,407375
3571,88502
3571,3172
3571,79856
3571,214416
3571,141802
3571,202657
3571,94337
3571,432940
3571,12537
3571,171964
3571,94058
3571,196247
3571,12078
3571,306595
3571,211583
3571,225548
3571,179350
3571,436
3571,233908
3571,25256
3571,35159
3571,25312
3571,119729
3571,17793
3571,47522
3571,352980
3571,392218
3571,8399
3571,47122
3571,284733
3571,96429
3571,200731
3571,133220
3571,322854
3571,65805
3571,88675
3571,166237
3571,66482
3571,231326
3571,205262
3571,48604
3571,416724
3571,51790
3571,41537
3571,219673
3571,10340
3571,283797
3571,10807
3571,175389
3571,176740
3571,361792
3571,6941
3571,33063
3571,366807
3571,51181
3571,93270
3571,70610
3571,216554
3571,109440
3571,323610
3571,209277
3571,3925
3571,79634
3571,197546
3571,110821
3571,92063
3571,169771
3571,361918
3571,189099
3571,136896
3571,241626
3571,240039
3571,266086
3571,177661
3571,5734
3571,14382
3571,94120
3571,32937
3571,357375
3571,172277
3571,31118
3571,122747
3571,53540
3571,99914
3571,265592
3571,98844
3571,198166
3571,217783
3571,345998
3571,424855
3571,46112
3571,145751
3571,89906
3571,189056
3571,195800
3571,4322
3571,71722
3571,81552
3571,272243
3571,29266
3571,112171
3571,141155
3571,32621
3571,43747
3571,5852
3571,35961
3571,214650
3571,286779
3571,69912
3571,27771
3571,424798
3571,156735
3571,242421
3571,310575
3571,241775
3571,44523
3571,12557
3571,159265
3571,64139
3571,127886
3571,141006
3571,154490
3571,112142
3571,126555
3571,162873
3571,121003
3571,235530
3571,283071
3571,47948
3571,260828
3571,425804
3571,318461
3571,216511
3571,334891
3571,36092
3571,88209
3571,144255
3571,188592
3571,7994
3571,3134
3571,76969
3571,12141
3571,10755
3571,327105
3571,13074
3571,6241
3571,88511
3571,278193
3571,46458
3571,268821
3571,152711
3571,75876
3571,153184
3571,141183
3571,198625
3571,207304
3571,15547
3571,13757
3571,108218
3571,98745
3571,136466
3571,117543
3571,293441
3571,11725
3571,226833
3571,254988
3571,32612
3571,85595
3571,16772
3571,199098
3571,307924
3571,88924
3571,100751
3571,166294
3571,397381
3571,440027
3571,396477
3571,431348
3571,55896
3571,17959
3571,184945
3571,204201
3571,228092
3571,220981
3571,453806
3571,158273
3571,284328
3571,4574
3571,147861
3571,194802
3571,116910
3571,221441
3571,107632
3571,192724
3571,220404
3571,130795
3571,421102
3571,134563
3571,349841
3571,194373
3571,103210
3571,51133
3571,356050
3571,32743
3571,79136
3571,401719
3571,61392
3571,256119
3571,58477
3571,283518
3571,246299
3571,20441
3571,160571
3571,219441
3571,28996
3571,216756
3571,386964
3571,177255
3571,193023
3571,269992
3571,198867
3571,322063
3571,100031
3571,339336
3571,217514
3571,102102
3571,74832
3571,236868
3571,376214
3571,21251
3571,79771
241892,8
241892,241890
241892,144034
241892,148546
241892,6050
241892,11713
241892,1253
241892,1988
241892,5792
8,181570
8,146847
8,350052
8,5492
8,136134
8,357319
8,296524
8,178165
8,200387
8,154502
8,444167
8,377448
8,64905
8,207122
8,453850
8,400936
8,375409
8,910
8,282848
8,455122
8,140408
8,74923
8,55825
8,320386
8,44872
8,139516
8,236959
8,10386
8,406968
8,164360
8,172574
8,412242
8,220697
8,164367
8,419225
8,183868
8,189478
8,432552
8,235568
8,156130
8,95186
8,156511
8,140386
8,234854
8,323263
8,40534
8,98473
8,59341
8,229542
8,204601
8,185556
8,343834
8,202068
8,413290
8,10980
8,126234
8,54284
8,278316
8,449397
8,182338
8,70099
8,424010
8,122559
8,131851
8,9863
8,8519
8,203805
8,133319
8,261146
8,256788
8,300626
8,287786
8,380692
8,374490
8,278576
8,423594
8,222270
8,80622
8,15595
8,88506
8,257344
8,16755
8,85434
8,161850
8,95257
8,417327
8,325325
8,27509
8,229731
8,98306
8,186204
8,260446
8,329978
8,241215
8,13407
8,233135
8,22408
8,217986
8,423837
8,314773
8,18937
8,406603
8,379775
8,346450
8,358535
8,277397
8,193344
8,218693
8,153438
8,388552
8,247728
8,62107
8,164707
8,150389
8,451195
8,341901
8,172325
8,273525
8,164758
8,250254
8,171314
8,10375
8,200159
8,241831
8,45277
8,167967
8,127528
8,343617
8,22370
8,93551
8,97674
8,50456
8,348786
8,131060
8,47619
8,389462
8,110544
8,374227
8,43522
8,4839
8,358058
8,148546
8,454192
8,29468
8,414636
8,294665
8,184177
8,179166
8,408262
8,113062
8,451114
8,187633
8,102013
8,419285
8,348886
8,264463
8,229475
8,408376
8,48039
8,182502
8,249827
8,160588
8,41860
8,235264
8,185583
8,2564
8,345071
8,3226
8,104473
8,406659
8,306221
8,281394
8,26729
8,155827
8,127888
8,225700
8,321715
8,320059
8,54009
8,126236
8,406693
8,114050
8,10347
8,1472
8,259507
8,400328
8,93076
8,44402
8,278767
8,300771
8,304005
8,144964
8,15456
8,102871
8,46265
8,288822
8,1774
8,28189
8,366745
8,182421
8,114224
8,25462
8,103650
8,169197
8,33463
8,434616
8,78076
8,78412
8,345765
8,163455
8,124980
8,183748
8,266144
8,257137
8,215531
8,90227
8,16301
8,352425
8,422146
8,165382
8,352725
8,325821
8,26172
8,256057
8,438423
8,16623
8,1871
8,185994
8,447367
8,453736
8,247484
8,124525
8,92947
8,367713
8,56871
8,291855
8,10802
8,223317
8,412771
8,286961
8,437805
8,394439
8,220512
8,239519
8,52145
8,172355
8,331640
8,134684
8,50927
8,91765
8,31389
8,285234
8,100495
8,97014
8,173155
8,319601
8,157907
8,256436
8,107652
8,98493
8,80040
8,21791
8,155145
8,400982
8,116989
8,428804
8,191415
8,130555
8,362273
8,251900
8,23845
8,90654
8,65121
8,96030
8,43345
8,11542
8,213254
8,322722
8,156735
8,246999
8,401392
8,212067
8,173103
8,365721
8,453635
8,227895
8,246628
8,76813
8,4770
8,92455
8,453779
8,292670
8,7732
8,238903
8,273340
8,174584
8,250071
8,351639
8,358538
8,47144
8,6359
8,355405
8,291969
8,255453
8,170327
8,395579
8,126732
8,51907
8,193315
8,433055
8,131411
8,66944
8,263960
8,311967
8,381704
8,180715
8,94348
8,250454
8,210490
8,74069
8,185787
8,213860
8,29109
8,128858
8,343732
8,166893
8,172009
8,203858
8,158431
8,371051
8,369048
8,400518
8,435030
8,260250
8,425595
8,253867
8,453949
8,61952
8,63970
8,370258
8,171125
8,238593
8,141990
8,138724
8,136853
8,136992
8,229621
8,185404
8,7242
8,247731
8,347072
8,368867
8,85442
8,394856
8,167624
8,386452
8,454440
8,58362
8,166553
8,413082
8,405821
8,347638
8,28827
8,204728
8,22397
8,122539
8,137706
8,218964
8,154625
8,102591
8,146423
8,151064
8,192175
8,361444
8,421832
8,257192
8,117317
8,77367
8,435082
8,132576
8,256510
8,396458
8,63070
8,126535
8,407602
8,276854
8,153920
8,201476
8,297625
8,437618
8,405795
8,193096
8,5320
8,415949
8,208103
8,355314
8,190315
8,371590
8,216391
8,421112
8,123815
8,237762
8,379258
8,103759
8,165660
8,110592
8,28785
8,315860
8,345687
8,120661
8,272592
8,100687
8,242528
8,157250
8,38467
8,132927
8,55698
8,148309
8,200866
8,60764
8,198953
8,403601
8,451706
8,455481
8,65554
8,158062
8,188361
8,301085
8,447300
8,262203
8,186521
8,146799
8,23501
8,170694
8,299063
8,426181
8,3287
8,45281
8,155485
8,161949
8,376605
8,8908
8,187386
8,405530
8,26396
8,113219
8,78653
8,82147
8,193725
8,435095
8,120052
8,261516
8,39482
8,171734
8,140407
8,415181
8,183474
8,159057
8,268091
8,450482
8,168655
8,69567
8,14234
8,342780
8,132604
8,165703
8,33253
8,174422
8,132602
8,204400
8,74332
8,25221
8,194877
8,181269
8,120960
8,173469
8,398944
8,113973
8,421657
8,145630
8,192598
8,388274
8,118250
8,97024
8,378798
8,12464
8,167582
8,162593
8,95629
8,76550
8,1530
8,148885
8,253439
8,425116
8,364211
8,200415
8,219627
8,259371
8,356370
8,98588
8,117088
8,348490
8,254680
8,394644
8,152027
8,129561
8,224527
8,127503
8,319071
8,186896
8,143397
8,357906
8,40936
8,49901
8,244969
8,1051
8,357938
8,278248
8,232018
8,96938
8,18289
8,349333
8,138536
8,38075
8,386475
8,300994
8,339211
8,25241
8,7283
8,288842
8,439410
8,187155
8,127271
8,252235
8,7865
8,422528
8,159066
8,29062
8,108498
8,110769
8,122926
8,108733
8,196019
8,187983
8,281077
8,22733
8,3109
8,38261
8,104101
8,315803
8,26475
8,447763
8,77736
8,426798
8,231359
8,245280
8,104398
8,422762
8,274170
8,146547
8,250235
8,437120
8,394051
8,134546
8,51037
8,411107
8,270831
8,171190
8,309101
8,307173
8,60589
8,326729
8,64332
8,441289
8,16801
8,321895
8,313113
8,56304
8,10341
8,303791
8,50836
8,149241
8,58909
8,236377
8,150005
8,71650
8,133410
8,77058
8,33673
8,380388
8,171310
8,139237
8,170806
8,175850
8,48925
8,237276
8,92493
8,140238
8,36804
8,99812
8,61322
8,288158
8,46113
8,36083
8,98967
8,376058
8,87911
8,18986
8,180608
8,408232
8,129118
8,186004
8,449493
8,279576
8,431500
8,28344
8,84295
8,107443
8,106230
8,1937
8,332637
8,161598
8,389217
8,340356
8,106760
8,325135
8,236826
8,71071
8,281202
8,208555
8,10971
8,341582
8,26925
8,54720
8,455458
8,143046
8,233944
8,348118
8,271951
8,129260
8,237411
8,113614
8,94270
8,997
8,250541
8,172122
8,24941
8,276993
8,239991
8,24567
8,154107
8,211434
8,234054
8,204329
8,427780
8,256417
8,55104
8,20649
8,255181
8,277771
8,146791
8,109897
8,417981
8,133641
8,232294
8,101038
8,76603
8,115719
8,264977
8,35110
8,52735
8,169156
8,321767
8,41732
8,385859
8,440459
8,212386
8,63344
8,74155
8,55591
8,235200
8,214350
8,370696
8,200026
8,132114
8,284370
8,391781
8,187985
8,142035
8,302505
8,351532
8,146413
8,92540
8,88691
8,129618
8,62391
8,86603
8,38941
8,151683
8,116191
8,242329
8,10781
8,352353
8,190138
8,994
8,365273
8,373680
8,112530
8,233547
8,132387
8,11596
8,167983
8,440829
8,251177
8,378310
8,63665
8,124630
8,450387
8,150977
8,440519
8,357821
8,195886
8,171912
8,111153
8,300606
8,94979
8,111235
8,172773
8,375180
8,437923
8,167613
8,327664
8,175090
8,272509
8,111959
8,256585
8,3603
8,184149
8,298685
8,94835
8,143590
8,438769
8,295699
8,330343
8,158333
8,55861
8,175221
8,203205
8,219373
8,333533
8,231371
8,420172
8,234242
8,338786
8,402023
8,319085
8,438677
8,298617
8,266329
8,10214
8,174627
8,106876
8,16614
8,62817
8,238304
8,173500
8,340691
8,168816
8,337185
8,287092
8,365471
8,17649
8,17655
8,247984
8,378536
8,169734
8,39843
8,123616
8,208335
8,239512
8,419575
8,126799
8,77352
8,339455
8,29647
8,214442
8,145424
8,1461
8,326162
8,416123
8,357839
8,273027
8,190770
8,182536
8,93745
8,97981
8,447103
8,11901
8,190067
8,443461
8,313801
8,449889
8,18787
8,244114
8,103423
8,354133
8,243605
8,427929
8,161418
8,121871
8,141739
8,330928
8,116010
8,275431
8,175112
8,405805
8,5989
8,333597
8,173591
8,6224
8,267581
8,175488
8,436712
8,108802
8,436773
8,181627
8,71898
8,341930
8,321748
8,137587
8,406701
8,81339
8,179413
8,155068
8,128451
8,452995
8,248514
8,13038
8,6829
8,413362
234866,60961
60961,132072
60961,169223
60961,194392
60961,317351
60961,411565
60961,99500
60961,225361
60961,176850
60961,94087
397808,171
171,51661
171,325822
171,92055
171,97013
171,267622
171,395237
171,393343
171,35477
171,247794
171,121058
171,136082
171,414699
171,40174
171,190533
171,140117
171,223169
171,308407
171,353818
171,95773
171,54427
171,138311
171,342824
171,171719
171,445345
171,6291
171,282494
171,120487
171,146511
171,153
171,149726
171,367686
171,316800
171,128310
171,31645
171,84449
171,255915
171,272119
171,435323
171,264109
171,176279
171,304610
171,178079
171,317336
171,176911
171,9423
171,321431
171,254689
171,73498
171,58323
171,55598
171,312773
171,26266
171,280593
171,370377
171,370516
171,132836
171,73809
171,437224
171,21929
171,47960
171,295343
235841,5795
5795,244617
5795,429775
5795,5791
5795,70982
5795,66658
5795,361835
5795,161496
5795,167258
5795,236274
5795,339088
5795,308684
5795,361590
5795,348828
5795,172142
5795,265830
5795,128205
5795,433130
5795,415243
5795,254427
5795,101223
5795,413879
5795,120233
5795,51600
5795,71835
5795,105575
5795,185988
5795,288200
5795,6214
5795,381328
5795,8526
5795,113562
5795,382990
5795,181760
5795,72388
5795,160110
5795,409558
5795,90434
5795,212472
5795,421570
5795,142131
5795,137160
5795,105492
5795,242180
5795,354070
5795,9932
5795,88901
5795,220485
5795,210841
5795,180291
5795,10202
5795,426475
5795,170559
5795,215675
5795,164747
5795,220049
5795,273454
5795,163072
5795,144433
5795,414294
5795,47868
5795,239975
5795,192710
5795,73067
5795,311020
5795,36447
5795,72455
5795,111039
5795,162047
5795,6026
5795,214661
5795,47906
5795,302411
5795,391853
5795,179847
5795,387080
5795,58265
5795,164764
5795,105573
5795,8718
5795,51129
5795,137161
5795,167631
5795,252034
5795,400643
5795,339380
5795,175418
5795,148960
5795,430468
5795,207935
5795,380630
5795,440957
5795,223716
5795,205100
5795,99786
5795,349540
5795,407006
5795,78204
5795,148956
5795,90419
5795,428222
5795,47085
5795,208044
5795,10083
5795,85397
5795,46076
5795,66668
5795,179871
5795,138780
5795,129258
5795,76531
5795,56600
5795,196478
5795,68194
5795,160353
233022,267152
233022,9964
267152,385618
267152,415848
267152,401673
267152,677
267152,7932
267152,450445
267152,405761
110598,88
88,12961
88,231425
88,64345
88,126681
88,118476
88,255712
88,258838
88,283882
88,92796
88,31404
88,165626
88,319353
88,197725
88,76813
88,131127
88,13239
88,86180
88,210403
88,438703
88,290275
88,175027
88,108395
88,1701
88,169506
88,125097
88,426489
88,218783
88,304710
88,298569
88,45745
88,65327
88,306570
88,374932
88,354761
88,41272
88,176147
88,18246
88,177685
88,146637
88,85733
88,449467
88,260255
88,33867
88,419743
88,406818
88,150731
88,63232
88,102695
88,121529
88,266100
88,417902
88,271969
88,244446
88,196887
88,421707
88,229616
88,357365
88,307101
88,7453
88,344675
88,7617
88,150566
88,112916
88,147223
88,52182
88,101452
88,83706
88,80920
88,164073
88,203790
88,179788
88,429144
88,87158
88,102752
88,99500
88,364464
88,331521
88,403788
88,300507
88,276310
88,125748
88,11420
88,24690
88,158955
88,158209
88,104014
88,68654
88,309236
88,230991
88,43276
88,342398
88,78411
88,277884
88,78663
88,280396
88,385803
88,314006
88,348879
88,5597
88,177053
88,434622
88,97263
88,429199
88,274869
88,168586
88,228472
88,54009
88,438997
88,298306
88,225627
88,15493
88,67565
88,223372
88,257376
88,279316
88,224484
88,433177
88,255856
88,218701
88,399522
88,237163
88,177998
88,287640
88,271149
88,26511
88,31169
88,92239
88,99932
88,27854
88,86843
88,242925
88,46279
88,217984
88,441714
88,221212
88,50235
88,350795
88,386225
88,112860
88,208794
88,425416
88,8821
88,442649
88,134785
88,187484
88,183207
88,265719
88,180761
88,450157
88,354913
88,283044
88,104057
88,247227
88,131393
88,21255
88,139580
88,362195
88,73833
88,193869
88,202206
88,247014
88,283726
88,183147
88,387802
88,74022
88,347630
88,132466
88,194669
88,77997
88,39053
88,239900
88,210749
88,357549
88,204549
88,335220
88,172302
88,272731
88,164557
88,222932
88,315664
88,32839
88,257896
88,380384
88,44309
88,374458
88,129841
88,146073
88,44949
88,56754
88,392733
88,140573
88,85047
88,350460
88,213165
88,453544
88,49086
88,160246
88,89701
88,261570
88,220757
88,22177
88,298408
88,164527
88,100371
88,240351
88,425479
88,97312
88,198012
88,393880
88,287121
88,41894
88,382550
88,384001
88,145750
88,337203
88,1979
88,25240
88,254876
88,98158
88,107994
88,137525
88,156475
88,267471
88,128768
88,25640
88,100414
88,99695
88,324888
88,425526
88,258018
88,57993
88,272997
88,187664
88,440334
88,279969
88,274995
88,290763
88,292990
88,431055
88,97430
88,177954
88,26733
88,18515
88,55733
88,381341
88,253625
88,195027
88,323804
88,34888
88,235948
88,190170
88,141125
88,188112
88,94056
88,98684
88,139783
88,36977
88,296074
88,29021
88,77448
88,115899
88,196361
88,117150
88,100695
88,92693
88,228926
88,404634
88,174915
88,157066
88,309301
88,86344
88,197950
88,38703
88,108991
88,399065
88,185564
88,317904
88,104970
88,363374
88,433004
88,441913
88,3437
88,116872
88,433740
88,246252
88,4
88,95986
88,328036
88,177304
88,38757
88,9066
88,421084
88,164360
88,28329
88,127833
88,142735
88,265822
88,171330
88,160146
88,287556
88,278075
